*RESPNUM,CCGID,RUNID,INTDATE,EGYPTAIR,DAY,GATE,BAREA,STRATA,PEAK,METHOD,SAQ,AIRLINE,DESTINATION,FLIGHT,AIRLINE CODE,DEST CODE,DESTGEO,DESTMARK,ARRTIME,DEPTIME,Q2PURP1,Q2PURP2,Q2PURP3,Q3GETTO1,Q3GETTO2,Q3GETTO3,Q3PARK,Q4BAGS,Q4STORE,Q4FOOD,Q4WIFI,Q5TIMESFLOWN,Q5FIRSTTIME,Q6LONGUSE,Q7ART,Q7FOOD,Q7STORE,Q7SIGN,Q7WALKWAYS,Q7SCREENS,Q7INFODOWN,Q7INFOUP,Q7WIFI,Q7ROADS,Q7PARK,Q7AIRTRAIN,Q7LTPARKING,Q7RENTAL,Q7ALL,Q8COM,Q8COM2,Q8COM3,Q8COM4,Q8COM5,Q9BOARDING,Q9AIRTRAIN,Q9RENTAL,Q9FOOD,Q9RESTROOM,Q9ALL,Q9COM,Q9COM2,Q9COM3,Q10SAFE,Q10COM1,Q10COM2,Q10COM3,Q11TSAPRE,Q12PRECHECKRATE,Q12PRECOM1,Q12PRECOM2,Q12PRECOM3,Q13 COUNTY,Q13GETRATE,Q14FIND,Q14PASSTHRU,Q15PROBLEM,Q15COM1,Q15COM2,Q15COM3,Q16LIVE,Q17ZIP,Q17COUNTRY,HOME,Q18PET,Q19AGE,Q20GENDER,Q21INCME,Q22FLY,Q23SJC,Q23OAK,LANG,WEIGHT,HOWLONG,Q17CITY,Q17STATE
578,463,844,05/21/2016 12:00:00 AM,2,7,91,G,3,3,1,2,AIR CANADA,VANCOUVER,569,3,68,4,3,14:30:00,17:20:00,3,,,5,,,,1,0,0,1,3,0,3,4,4,3,4,3,4,4,4,3,4,3,3,5,5,5,2,3,,,,5,5,5,4,5,5,0,,,5,0,,,3,,,,,8,5,4,4,2,,,,1,,UNITED STATES,3,1,35-44,Female,2,2,2,1,3,0.2510956938,170,BERKELEY,CA
607,638,829,05/21/2016 12:00:00 AM,2,7,1,A,2,3,1,2,ASIANA,SEOUL-INCHEON,211,10,61,8,3,11:00:00,12:40:00,5,,,9,,,,1,1,2,2,1,1,4,6,4,4,5,4,5,4,4,6,4,6,6,6,6,0,0,,,,,5,6,6,4,3,4,0,,,4,0,,,3,,,,,7,2,5,5,2,,,,3,,KOREA,16,1,35-44,Female,2,1,2,2,1,0.9755176715,100,SUWON,
711,665,831,05/21/2016 12:00:00 AM,2,7,2,A,2,3,1,2,WESTJET,CALGARY,1509,31,9,4,2,10:45:00,14:00:00,1,,,8,,,,1,2,1,1,1,2,1,4,2,6,4,4,6,6,6,4,6,6,6,6,6,4,208,,,,,5,6,6,4,4,4,0,,,5,21,,,2,,,,,5,5,5,5,2,,,,3,,CANADA,13,1,35-44,Female,2,2,2,2,1,0.9755176715,195,,
712,666,832,05/21/2016 12:00:00 AM,2,7,11,A,2,2,1,2,JETBLUE,FT. LAUDERDALE,578,20,22,2,3,11:00:00,14:20:00,2,,,9,,,,1,2,1,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,,,,,5,5,5,5,5,5,0,,,5,0,,,1,5,1,,,14,5,5,5,2,,,,2,95820,UNITED STATES,10,1,35-44,Female,2,2,2,2,1,0.3557037037,200,SACRAMENTO,CA
659,722,846,05/22/2016 12:00:00 AM,2,1,97,G,2,3,1,2,UNITED INTL,HONG KONG,869,29,25,8,4,10:00:00,13:10:00,3,,,2,,,,1,0,0,0,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,999,,,,,5,5,5,5,5,5,0,,,4,0,,,1,4,0,,,4,4,5,5,2,,,,1,95688,UNITED STATES,8,1,35-44,Female,2,2,2,2,3,0.9174216867,190,VACAVILLE,CA
2885,1120,855,05/23/2016 12:00:00 AM,2,2,4,A,2,3,1,2,AEROMEXICO,GUADALAJARA,663,2,23,4,1,9:30:00,11:45:00,3,,,2,,,,1,2,2,1,1,1,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,0,,,,,5,5,5,5,5,5,0,,,4,8,,,1,5,0,,,5,0,5,5,2,,,,1,,,90,1,35-44,Female,2,4,3,3,1,0.9755176715,135,,
2958,1132,854,05/23/2016 12:00:00 AM,2,2,6,A,1,1,1,1,HAWAIIAN,KAHULUI,41,19,29,1,1,8:15:00,10:05:00,2,,,13,,,,1,2,1,1,1,1,2,3,1,1,4,3,3,6,6,2,6,6,6,6,6,3,203,206,,,,4,4,3,3,4,4,0,,,4,0,,,2,,,,,3,4,4,4,2,,,,1,94945,UNITED STATES,6,1,35-44,Female,2,2,2,2,1,0.9755176715,110,NOVATO,CA
501,857,857,05/24/2016 12:00:00 AM,2,3,58,D,1,2,1,2,AMERICAN,CHICAGO-O'HARE,2537,8,13,3,4,3:45:00,5:00:00,3,,,5,,,,2,2,2,2,1,2,1,6,5,6,5,5,5,6,6,6,6,6,6,6,6,5,0,,,,,5,6,6,6,4,5,0,,,5,0,,,2,,,,,5,5,5,5,2,,,,3,60067,UNITED STATES,11,1,35-44,Female,2,2,2,2,1,1.1225454545,75,CHICAGO,IL
665,746,860,05/24/2016 12:00:00 AM,2,3,58,D,1,1,1,1,AMERICAN,LOS ANGELES,5922,8,34,1,4,6:30:00,8:00:00,1,,,9,,,,2,2,1,1,3,1,3,5,2,2,3,5,4,4,4,4,4,6,4,6,4,4,203,,,,,5,5,5,5,5,5,1,,,5,5,,,2,,,,,5,0,0,0,0,,,,3,90052,UNITED STATES,10,1,35-44,Female,2,2,2,2,1,1.1225454545,90,LOS ANGELES,CA
700,763,858,05/24/2016 12:00:00 AM,2,3,58,D,1,2,1,2,AMERICAN,DALLAS-FT. WORTH,1454,8,15,3,4,4:30:00,6:00:00,3,,,2,,,,2,2,2,2,3,1,2,3,4,4,5,3,4,4,4,5,2,3,3,3,6,4,109,,,,,5,4,6,5,4,5,1,,,5,4,24,27,2,,,,,1,5,5,3,2,,,,1,94544,UNITED STATES,3,1,35-44,Female,2,1,1,1,1,1.1225454545,90,HAYWARD,CA
2917,2737,515,05/06/2016 12:00:00 AM,1,6,51,D,3,2,1,1,VIRGIN AMERICA,LOS ANGELES,936,30,34,1,4,16:00:00,17:40:00,2,3,,6,,,,2,1,2,1,3,1,3,5,4,4,5,5,5,4,5,4,3,4,4,2,3,4,999,,,,,5,5,4,5,4,4,0,,,5,5,,,1,5,21,,,5,5,5,2,2,,,,1,94404,UNITED STATES,2,1,35-44,Female,3,2,2,2,1,1.0005296443,100,SAN MATEO,CA
2993,2523,504,05/06/2016 12:00:00 AM,1,6,84,F,2,1,1,2,UNITED,BAKERSFIELD,5613,28,3,1,1,10:55:00,12:34:00,1,,,3,,,,2,1,2,1,2,1,1,3,6,3,4,4,4,6,6,4,6,6,6,6,6,4,0,,,,,5,6,6,6,6,4,0,,,4,0,,,4,,,,,11,0,5,6,2,,,,3,93309,UNITED STATES,10,1,35-44,Female,3,2,2,2,1,1.757875,99,BAKERSFIELD,CA
3008,2473,518,05/06/2016 12:00:00 AM,1,6,56,D,3,2,1,2,AMERICAN,LOS ANGELES,209,8,34,1,4,18:45:00,20:30:00,3,,,2,,,,1,2,1,1,1,2,1,4,3,3,4,4,4,4,4,4,6,6,6,6,6,0,208,,,,,4,6,6,4,5,5,0,,,4,0,,,2,,,,,2,4,4,4,2,,,,1,94523,UNITED STATES,5,1,35-44,Female,3,2,2,2,1,1.1225454545,105,PLEASANT HILL,CA
2083,2679,528,05/07/2016 12:00:00 AM,1,7,81,F,3,2,1,2,UNITED,LAS VEGAS,394,28,30,1,4,16:00:00,19:02:00,3,,,2,,,,2,1,1,1,1,1,4,4,3,3,4,3,3,4,4,5,5,4,3,3,3,4,404,,,,,4,4,4,3,2,3,0,,,4,0,,,2,,,,,7,4,3,2,2,,,,1,95020,UNITED STATES,4,1,35-44,Female,3,1,1,2,1,1.757875,182,GILROY,CA
2099,2662,531,05/07/2016 12:00:00 AM,1,7,41,C,3,2,1,2,DELTA,NEW YORK-JFK,2240,15,43,2,4,19:45:00,21:00:00,5,,,2,,,,2,2,2,2,1,1,2,6,6,6,3,6,3,6,6,6,3,6,6,6,6,4,0,,,,,3,6,6,6,5,3,0,,,4,0,,,2,,,,,5,4,5,5,2,,,,3,10471,UNITED STATES,12,1,35-44,Female,3,2,2,2,1,1.0455967742,75,NEW YORK CITY,NY
2221,2999,521,05/07/2016 12:00:00 AM,1,7,8,A,2,2,1,1,ALASKA,SEATTLE,307,7,60,1,4,14:22:00,15:00:00,1,,,5,,,,2,2,2,1,3,1,2,5,5,4,4,4,5,5,5,5,4,4,4,4,4,4,202,,,,,5,5,5,5,5,5,0,,,5,6,,,1,5,0,,,5,5,4,5,2,,,,1,94103,UNITED STATES,1,1,35-44,Female,3,2,1,1,1,0.35525,38,SAN FRANCISCO,CA
41,49,578,05/09/2016 12:00:00 AM,1,2,30,B,3,2,1,2,SOUTHWEST,LAS VEGAS,1307,25,30,1,4,17:00:00,19:10:00,2,,,5,,,,1,0,0,0,1,1,2,3,2,4,4,4,3,3,5,0,0,0,0,0,0,4,0,,,,,5,5,5,5,5,5,0,,,4,0,,,2,,,,,1,5,5,5,2,,,,1,,UNITED STATES,3,1,35-44,Female,3,2,2,2,1,0.8875125,130,FREMONT,CA
353,8,577,05/09/2016 12:00:00 AM,1,2,31,B,3,2,1,2,SOUTHWEST,SANTA ANA,1860,25,57,1,1,15:30:00,17:55:00,2,,,9,,,,2,2,1,1,1,2,1,6,3,3,5,5,4,6,6,2,5,6,5,6,5,4,0,,,,,5,5,5,5,4,4,0,,,4,0,,,2,,,,,4,0,5,5,2,,,,3,92602,UNITED STATES,10,1,35-44,Female,3,2,1,4,1,0.8875125,145,IRVINE,CA
355,10,577,05/09/2016 12:00:00 AM,1,2,31,B,3,2,1,2,SOUTHWEST,SANTA ANA,1860,25,58,1,2,16:30:00,17:55:00,2,,,9,,,,1,2,1,2,1,2,1,6,6,6,5,5,5,4,4,6,4,6,5,6,4,5,0,,,,,4,5,5,4,5,5,0,,,5,0,,,2,,,,,4,4,4,4,2,,,,3,92707,UNITED STATES,10,1,35-44,Female,3,2,2,2,1,0.8875125,85,SANTA  ANA,CA
2471,1481,602,05/09/2016 12:00:00 AM,1,2,91,G,2,3,1,1,UNITED INTL,CHENGDU,9,29,12,8,4,10:30:00,13:20:00,3,,,3,,,,2,1,1,2,1,1,2,3,3,4,4,4,4,6,6,6,6,6,6,6,6,4,202,29,,,,4,6,6,3,3,3,0,,,4,20,,,4,,,,,11,4,4,6,2,,,,3,37411,UNITED STATES,11,1,35-44,Female,3,2,2,2,1,0.9174216867,170,CHATTANOOGA,TN
908,1466,591,05/10/2016 12:00:00 AM,1,3,79,F,3,2,1,2,UNITED,BOISE,5327,28,6,1,1,18:45:00,19:47:00,2,,,3,,,,2,2,2,2,2,1,3,4,4,4,5,5,5,6,6,6,6,6,6,6,6,5,34,803,804,,,4,6,6,3,2,3,102,,,5,5,,,4,,,,,11,5,5,6,1,29,,,3,83709,UNITED STATES,10,1,35-44,Female,3,2,2,2,1,1.757875,62,BOISE,ID
1149,2447,611,05/11/2016 12:00:00 AM,1,4,44,C,3,2,1,2,DELTA,LOS ANGELES,2777,15,34,1,4,17:40:00,19:00:00,1,,,6,,,,1,2,2,1,3,2,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,0,,,,,5,5,5,5,5,5,0,,,5,0,,,1,5,0,,,0,5,5,5,2,,,,3,90024,UNITED STATES,10,1,35-44,Female,3,4,2,2,1,1.0455967742,80,LOS ANGELES,CA
1164,2423,608,05/11/2016 12:00:00 AM,1,4,41,C,2,2,1,2,DELTA,NEW YORK-JFK,2040,15,43,2,4,14:00:00,16:05:00,3,,,6,,,,2,1,1,2,5,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,,,,,4,4,4,4,4,4,0,,,3,0,,,1,4,0,,,1,5,3,3,2,,,,1,,UNITED STATES,3,1,35-44,Female,3,2,2,1,1,1.0455967742,125,OAKLAND,CA
2545,2237,621,05/12/2016 12:00:00 AM,1,5,51,D,1,1,1,2,VIRGIN AMERICA,LAS VEGAS,902,30,30,1,4,7:00:00,8:55:00,2,,,5,,,,2,2,1,2,3,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,,,,,5,5,5,5,5,5,0,,,5,0,,,4,,,,,5,5,5,2,2,,,,1,94115,UNITED STATES,1,1,35-44,Female,3,3,1,1,1,1.0005296443,115,SAN FRANCISCO,CA
244,204,716,05/13/2016 12:00:00 AM,1,6,77,F,2,2,1,2,UNITED,ST. LOUIS,5788,28,63,3,1,2:30:00,16:29:00,2,,,4,,,,1,2,1,1,3,1,4,4,4,4,5,4,4,4,4,4,5,5,6,6,6,4,0,,,,,4,6,6,4,4,4,0,,,5,0,,,1,5,1,2,,1,5,5,5,2,,,,1,94501,UNITED STATES,3,1,35-44,Female,3,2,2,1,1,1.757875,839,ALAMEDA,CA
1545,1982,720,05/13/2016 12:00:00 AM,1,6,10,A,3,2,1,2,ALASKA,SEATTLE,331,7,60,1,4,16:20:00,18:00:00,2,,,2,,,,2,1,1,1,4,1,4,1,2,3,2,4,4,4,4,5,4,3,3,2,2,3,0,,,,,3,2,3,4,4,3,0,,,4,0,,,1,5,0,,,27,3,3,3,2,,,,3,93245,UNITED STATES,10,1,35-44,Female,3,2,1,1,1,0.35525,100,LEMOORE,CA
1591,1941,722,05/13/2016 12:00:00 AM,1,6,10,A,3,2,1,2,ALASKA,SALT LAKE CITY,744,7,54,1,2,18:00:00,20:50:00,1,,,5,,,,0,0,1,0,3,1,3,3,4,4,3,4,4,6,6,6,5,6,6,6,4,5,0,,,,,5,5,5,5,5,5,0,,,5,0,,,2,,,,,5,0,3,5,2,,,,3,84103,UNITED STATES,10,1,35-44,Female,3,1,2,1,1,0.35525,170,SALT LAKE CITY,UT
1457,2117,727,05/14/2016 12:00:00 AM,1,7,55,D,2,1,1,2,VIRGIN AMERICA,SEATTLE,1742,30,60,1,4,8:15:00,11:00:00,6,,,2,,,,1,1,1,0,3,1,3,4,5,5,5,3,4,6,6,6,4,3,6,6,6,4,0,,,,,5,6,6,4,5,4,0,,,5,0,,,2,,,,,2,4,5,5,2,,,,1,94564,UNITED STATES,5,1,35-44,Female,3,2,2,1,1,1.0005296443,165,PINOLE,CA
1469,2099,726,05/14/2016 12:00:00 AM,1,7,51,D,1,1,1,2,VIRGIN AMERICA,SAN DIEGO,956,30,55,1,2,8:00:00,10:05:00,6,,,5,,,,0,1,0,0,3,1,4,5,5,4,4,4,4,6,6,4,4,4,4,4,4,4,0,,,,,5,6,6,5,4,4,0,,,5,0,,,2,,,,,6,5,5,5,3,,,,1,94118,UNITED STATES,1,1,35-44,Female,3,2,2,2,1,1.0005296443,125,SAN FRANCISCO,CA
3100,3083,735,05/14/2016 12:00:00 AM,1,7,61,E,3,2,3,2,UNITED,SANTA ANA,1907,28,58,1,2,16:00:00,20:55:00,1,,,9,,,,1,1,1,1,4,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,0,,,,,2,1,1,1,2,2,0,,,2,0,,,1,1,0,,,0,2,1,1,2,,,,3,92618,UNITED STATES,10,1,35-44,Female,3,2,1,2,1,1.757875,295,IRVINE,CA
1361,2015,746,05/15/2016 12:00:00 AM,1,1,2,A,3,2,1,2,ALASKA,SEATTLE,337,7,60,1,4,17:00:00,19:20:00,2,,,9,,,,1,2,2,2,4,1,4,6,5,5,5,5,5,5,6,5,5,6,5,6,5,5,0,,,,,2,3,5,5,4,3,0,,,5,21,2,,2,,,,,5,5,5,5,2,,,,3,98271,UNITED STATES,10,1,35-44,Female,3,3,2,1,1,0.35525,140,TULALIP,WA
323,361,753,05/16/2016 12:00:00 AM,1,2,43,C,2,1,1,2,DELTA,NEW YORK-JFK,1583,15,43,2,4,9:00:00,11:25:00,3,,,13,,,,2,2,1,2,3,1,4,3,4,4,4,3,3,6,6,6,2,6,3,6,6,4,505,,,,,4,3,6,3,4,4,0,,,5,6,,,1,5,1,10,,3,4,5,5,2,,,,3,11216,UNITED STATES,12,1,35-44,Female,3,2,2,2,1,1.0455967742,145,BROOKLYN,NY
1992,1207,752,05/16/2016 12:00:00 AM,1,2,48,C,1,1,1,2,DELTA,SALT LAKE CITY,4521,15,54,1,2,N,10:17:00,2,,,2,,,,1,0,0,0,3,2,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,0,,,,,3,3,3,3,3,3,0,,,3,0,,,2,,,,,5,3,3,3,2,,,,3,,CHINA,16,1,35-44,Female,3,1,1,4,3,1.0455967742,,SHANGHAI,
940,1712,772,05/17/2016 12:00:00 AM,1,3,27,B,3,2,1,2,SOUTHWEST,LAS VEGAS,187,25,30,1,4,18:05:00,20:20:00,2,3,,5,,,,1,1,1,2,3,1,3,3,3,4,4,5,5,5,4,4,4,6,4,6,6,4,506,,,,,5,6,6,5,4,5,0,,,4,0,,,1,5,21,22,,5,5,5,5,1,17,7,,3,89074,UNITED STATES,10,1,35-44,Female,3,1,2,2,1,0.8875125,135,LAS VEGAS,NV
1721,1578,774,05/17/2016 12:00:00 AM,1,3,21,B,3,2,1,2,FRONTIER,CINCINNATI,1194,18,14,3,1,20:15:00,22:35:00,3,,,6,,,,2,2,2,2,2,1,1,6,6,6,5,5,5,5,5,6,6,6,6,6,6,4,33,,,,,5,5,6,6,5,5,0,,,5,6,21,,2,,,,,5,5,5,5,2,,,,3,40514,UNITED STATES,11,1,35-44,Female,3,2,4,1,1,0.9755176715,140,LEXINGTON,KY
1027,1785,777,05/18/2016 12:00:00 AM,1,4,43,C,1,1,1,1,DELTA,DETROIT,2520,15,17,3,3,6:45:00,9:00:00,1,,,6,,,,2,2,1,1,1,2,1,6,6,4,4,5,5,6,6,4,6,6,5,6,6,4,103,,,,,4,5,6,6,5,4,0,,,5,1,,,2,,,,,5,5,5,4,2,,,,3,40511,UNITED STATES,11,1,35-44,Female,3,2,2,2,1,1.0455967742,135,LEXINGTON,KY
1901,1881,783,05/18/2016 12:00:00 AM,1,4,92,G,1,3,1,1,AIR CANADA,MONTREAL,760,3,40,4,2,7:45:00,9:40:00,1,,,3,,,,2,1,1,1,2,1,0,6,5,4,3,3,3,3,3,5,0,6,6,6,6,4,994,,,,,3,6,6,3,3,3,0,,,5,5,,,2,,,,,11,0,5,6,2,,,,3,,CANADA,13,1,35-44,Female,3,2,4,1,1,0.2510956938,115,OTTAWA,
2638,1343,782,05/18/2016 12:00:00 AM,1,4,70,F,1,1,1,2,UNITED,MINNEAPOLIS,5932,28,39,3,4,7:15:00,8:40:00,5,,,3,,,,0,0,0,1,1,1,3,4,4,4,4,4,4,6,6,3,6,6,6,6,6,4,0,,,,,5,0,0,0,5,5,0,,,4,0,,,4,,,,,11,6,5,6,2,,,,3,97448,UNITED STATES,10,1,35-44,Female,3,2,2,2,1,1.757875,85,JUNCTION CITY,OR
2815,1361,788,05/18/2016 12:00:00 AM,1,4,7,A,3,3,1,2,AIR BERLIN,DUSSELDORF,7393,6,20,6,2,15:45:00,17:55:00,1,2,3,2,,,,1,1,1,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,999,,,,,4,4,4,4,4,4,0,,,4,0,,,2,,,,,7,5,4,4,2,,,,1,95148,UNITED STATES,4,1,35-44,Female,3,2,1,1,1,0.9755176715,130,SAN JOSE,CA
569,454,844,05/21/2016 12:00:00 AM,2,7,91,G,3,3,1,2,AIR CANADA,VANCOUVER,569,3,68,4,3,10:30:00,17:20:00,2,,,2,,,,1,1,1,1,2,1,2,4,5,5,4,5,5,4,5,5,5,5,5,5,5,5,0,,,,,5,5,5,5,5,5,0,,,0,0,,,3,,,,,7,0,5,5,2,,,,2,,,91,1,35-44,Female,3,2,2,2,1,0.2510956938,410,,
571,456,844,05/21/2016 12:00:00 AM,2,7,91,G,3,3,1,2,AIR CANADA,VANCOUVER,569,3,68,4,3,15:30:00,17:20:00,1,,,5,,,,2,1,2,2,3,1,3,5,4,4,4,4,4,4,4,2,4,6,6,6,6,4,0,,,,,5,6,6,5,3,4,0,,,4,0,,,2,,,,,5,5,5,5,2,,,,3,,CANADA,13,1,35-44,Female,3,3,2,2,1,0.2510956938,110,RICHMOND,
775,614,826,05/21/2016 12:00:00 AM,2,7,92,G,1,3,1,2,AIR CANADA,MONTREAL,760,3,40,4,2,8:00:00,9:40:00,2,,,3,,,,2,2,2,2,1,2,1,6,2,3,5,5,5,5,5,0,6,6,6,6,6,4,29,208,,,,5,6,6,6,5,5,0,,,5,0,,,4,,,,,11,5,5,6,2,,,,3,,CANADA,13,1,35-44,Female,3,2,2,2,1,0.2510956938,100,MONTREAL,
682,733,847,05/22/2016 12:00:00 AM,2,1,94,G,2,3,1,2,SINGAPORE AIRLINES,SEOUL-INCHEON,15,24,61,8,3,11:00:00,14:05:00,1,,,5,,,,1,1,1,1,3,1,4,5,5,5,5,5,5,5,5,5,4,4,4,3,3,5,0,,,,,5,6,4,4,4,4,0,,,5,0,,,2,,,,,1,5,5,5,2,,,,1,94706,UNITED STATES,3,1,35-44,Female,3,2,2,2,1,0.9755176715,185,BERKELEY,CA
2688,1051,852,05/23/2016 12:00:00 AM,2,2,1,A,1,3,1,2,WESTJET,VANCOUVER,1777,31,68,4,3,5:45:00,8:00:00,2,,,7,,,,1,1,0,1,1,2,1,4,2,4,3,4,4,6,4,3,4,6,6,6,6,4,302,,,,,4,6,6,6,4,4,0,,,4,4,,,2,,,,,6,4,4,3,1,9,,,3,,CANADA,13,1,35-44,Female,3,2,2,2,1,0.9755176715,135,PRINCE GEORGE,
2700,1060,852,05/23/2016 12:00:00 AM,2,2,1,A,1,3,1,2,WESTJET,VANCOUVER,1777,31,68,4,3,6:30:00,8:00:00,1,,,5,,,,1,1,2,1,3,1,4,6,2,3,2,3,3,6,6,4,6,6,3,6,3,3,0,,,,,4,3,3,2,4,4,0,,,4,0,,,1,5,0,,,5,5,2,3,2,,,,3,11238,UNITED STATES,12,1,35-44,Female,3,1,2,2,1,0.9755176715,90,BROOKLYN,NY
675,756,860,05/24/2016 12:00:00 AM,2,3,58,D,1,1,1,2,AMERICAN,LOS ANGELES,5922,8,34,1,4,6:57:00,8:00:00,2,,,8,,,,1,1,1,1,1,2,1,3,3,3,4,5,5,5,5,5,6,6,6,6,6,4,0,,,,,5,6,6,5,5,5,0,,,5,0,,,2,,,,,5,4,5,0,2,,,,3,90013,UNITED STATES,10,1,35-44,Female,3,2,2,2,1,1.1225454545,63,LOS ANGELES,CA
2722,1006,864,05/24/2016 12:00:00 AM,2,3,2,A,1,2,1,1,UNITED,DENVER,1743,28,16,1,4,4:20:00,6:00:00,1,,,4,,,,1,2,1,1,1,2,1,5,5,3,5,5,5,6,6,5,6,6,6,6,6,5,999,,,,,5,5,6,6,5,6,0,,,5,1,4,,1,5,1,,,5,5,5,5,2,,,,3,80249,UNITED STATES,10,1,35-44,Female,3,2,2,2,1,1.757875,100,DENVER,CO
2751,1000,875,05/24/2016 12:00:00 AM,2,3,7,A,3,3,1,2,PHILIPPINE AIR,MANILA,105,23,35,9,4,18:25:00,23:30:00,3,,,1,,,3,1,2,1,2,1,2,1,4,3,3,4,4,3,6,6,3,3,3,6,2,6,3,0,,,,,3,6,6,3,4,4,0,,,4,0,,,2,,,,,14,4,3,4,2,,,,2,95632,UNITED STATES,10,1,35-44,Female,3,2,2,2,1,0.9755176715,305,GALT,CA
2755,1003,875,05/24/2016 12:00:00 AM,2,3,7,A,3,3,1,2,PHILIPPINE AIR,MANILA,105,23,35,9,4,16:30:00,23:30:00,2,3,,1,,,3,1,2,1,2,1,2,3,5,5,3,5,5,5,5,5,6,5,5,6,5,6,5,0,,,,,5,6,6,5,5,5,0,,,5,1,,,2,,,,,14,3,5,5,2,,,,2,95742,UNITED STATES,10,1,35-44,Female,3,2,2,2,1,0.9755176715,420,SACRAMENTO,CA
2954,2589,509,05/06/2016 12:00:00 AM,1,6,91,G,2,3,1,2,UNITED INTL,LONDON-HEATHROW,901,29,32,6,4,10:30:00,12:45:00,1,,,5,,,,2,2,2,1,5,1,4,5,3,3,5,4,4,6,6,4,4,4,3,1,1,4,210,,,,,5,5,3,3,4,4,0,,,5,0,,,2,,,,,3,3,5,5,2,,,,1,94970,UNITED STATES,6,1,35-44,Female,4,2,2,1,1,0.9174216867,135,STINSON BEACH,CA
3033,2483,519,05/06/2016 12:00:00 AM,1,6,57,D,3,2,1,1,AMERICAN,MIAMI,1540,8,38,2,2,18:00:00,21:30:00,1,,,9,,,,2,2,2,2,3,1,3,4,4,4,4,4,4,4,4,4,5,4,5,4,5,5,0,,,,,5,5,5,5,5,5,0,,,5,0,,,1,1,20,,,5,4,5,1,1,40,,,3,10032,UNITED STATES,12,1,35-44,Female,4,1,2,2,1,1.1225454545,210,NEW YORK CITY,NY
2106,2669,531,05/07/2016 12:00:00 AM,1,7,41,C,3,2,1,2,DELTA,NEW YORK-JFK,2240,15,43,2,4,19:45:00,21:00:00,3,2,,5,,,,1,2,2,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,5,6,6,6,5,5,0,,,5,0,,,0,,,,,3,3,5,5,2,,,,3,2127,UNITED STATES,12,1,35-44,Female,4,2,2,2,1,1.0455967742,75,BOSTON,MA
2146,3033,523,05/07/2016 12:00:00 AM,1,7,2,A,3,2,1,1,SUN COUNTRY,MINNEAPOLIS,396,26,39,3,4,15:45:00,17:35:00,1,,,5,,,,2,1,2,2,1,2,1,6,6,3,4,4,4,6,6,6,6,6,6,6,6,4,999,,,,,5,6,6,6,5,5,0,,,4,5,,,2,,,,,5,4,4,4,2,,,,3,55112,UNITED STATES,11,1,35-44,Female,4,2,2,2,1,0.9755176715,110,,MN
1814,2887,533,05/08/2016 12:00:00 AM,1,1,27,B,1,1,1,1,SOUTHWEST,LOS ANGELES,2640,25,34,1,4,7:45:00,9:15:00,1,,,1,,,4,2,2,1,1,3,1,4,4,4,5,5,3,5,6,4,5,5,4,4,6,4,4,21,29,611,,,5,5,5,5,5,5,0,,,5,24,,,2,,,,,6,5,5,5,2,,,,1,94070,UNITED STATES,2,1,35-44,Female,4,2,1,2,1,0.8875125,90,SAN CARLOS,CA
2247,2860,535,05/08/2016 12:00:00 AM,1,1,28,B,2,1,1,2,SOUTHWEST,LAS VEGAS,1051,25,30,1,4,10:00:00,11:15:00,3,,,2,,,,1,1,1,2,1,1,3,3,6,4,3,6,4,6,6,6,4,6,6,6,6,6,0,,,,,5,6,6,6,5,5,0,,,4,0,,,1,3,0,,,1,5,5,5,2,,,,3,89113,UNITED STATES,10,1,35-44,Female,4,2,4,1,1,0.8875125,75,LAS VEGAS,NV
2251,2864,535,05/08/2016 12:00:00 AM,1,1,28,B,2,1,1,2,SOUTHWEST,LAS VEGAS,1051,25,30,1,4,9:40:00,11:15:00,2,,,9,,,,2,1,2,2,1,2,1,3,2,2,3,3,4,6,6,6,6,6,3,6,3,3,202,20,,,,2,2,4,6,2,2,0,,,4,5,,,2,,,,,5,4,4,5,2,,,,3,89131,UNITED STATES,10,1,35-44,Female,4,2,2,2,1,0.8875125,95,LAS VEGAS,NV
2281,2960,549,05/08/2016 12:00:00 AM,1,1,95,G,3,3,1,1,AIR CANADA,VANCOUVER,569,3,68,4,3,15:00:00,17:20:00,6,,,9,,,,0,1,1,1,3,1,4,4,5,5,5,5,5,6,6,2,4,6,5,6,4,5,501,,,,,5,5,5,5,5,5,0,,,4,6,,,2,,,,,5,5,5,3,1,5,,,3,,CANADA,13,1,35-44,Female,4,2,2,2,1,0.2510956938,140,SURREY,
